Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue Clare Rd,Griffith Avenue Clare Rd Cyclist In,Griffith Avenue Clare Rd Cyclist Out,Griffith Avenue Lane Side,Griffith Avenue Lane Side Cyclist In,Griffith Avenue Lane Side Cyclist Out,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
29/01/2025 22:00,0,0,0,8,3,5,12,3,9,0,0,0,0,0,0,6,6,0,4,4,0,66,52,14,0,0,,,,30,0,30
29/01/2025 23:00,0,0,0,1,0,1,9,2,7,0,0,0,0,0,0,3,3,0,2,2,0,24,17,7,0,0,,,,31,0,31
30/01/2025 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,10,8,2,0,0,,,,8,0,8
30/01/2025 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,,,,3,0,3
30/01/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,0,0,0
30/01/2025 03:00,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,,,5,0,5
30/01/2025 04:00,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,,,1,0,1
30/01/2025 05:00,0,0,0,2,1,1,5,2,3,0,0,0,0,0,0,6,6,0,2,2,0,34,8,26,0,0,,,,2,0,2
30/01/2025 06:00,0,0,0,22,17,5,25,19,6,0,0,0,0,0,0,6,6,0,5,5,0,101,21,80,0,0,,,,11,0,11
30/01/2025 07:00,0,0,0,40,33,7,74,63,11,0,0,0,0,0,0,16,16,0,8,8,0,289,55,234,0,0,,,,25,0,25
30/01/2025 08:00,0,0,0,74,57,17,117,95,22,0,0,0,0,0,0,46,46,0,38,38,0,677,84,593,0,0,,,,40,0,40
30/01/2025 09:00,0,0,0,36,24,12,63,50,13,0,0,0,0,0,0,22,22,0,5,5,0,283,48,235,0,0,,,,27,0,27
30/01/2025 10:00,0,0,0,38,20,18,56,28,28,0,0,0,0,0,0,10,10,0,1,1,0,93,23,70,0,0,,,,24,0,24
30/01/2025 11:00,0,0,0,38,20,18,55,25,30,0,0,0,0,0,0,6,6,0,3,3,0,75,27,48,0,0,,,,34,0,34
30/01/2025 12:00,0,0,0,34,18,16,52,29,23,0,0,0,0,0,0,13,13,0,9,9,0,98,38,60,0,0,,,,57,0,57
30/01/2025 13:00,0,0,0,32,16,16,55,26,29,0,0,0,0,0,0,18,18,0,11,11,0,116,50,66,0,0,,,,74,0,74
30/01/2025 14:00,0,0,0,24,15,9,45,24,21,0,0,0,0,0,0,18,18,0,12,12,0,104,56,48,0,0,,,,58,0,58
30/01/2025 15:00,0,0,0,32,11,21,41,13,28,0,0,0,0,0,0,49,49,0,16,16,0,143,82,61,0,0,,,,46,0,46
30/01/2025 16:00,0,0,0,38,10,28,60,14,46,0,0,0,0,0,0,42,42,0,18,18,0,221,149,72,0,0,,,,126,0,126
30/01/2025 17:00,0,0,0,77,18,59,121,26,95,0,0,0,0,0,0,36,36,0,19,19,0,399,306,93,0,0,,,,162,0,162
30/01/2025 18:00,0,0,0,72,15,57,96,18,78,0,0,0,0,0,0,26,26,0,13,13,0,311,210,101,0,0,,,,147,0,147
30/01/2025 19:00,0,0,0,32,7,25,50,12,38,0,0,0,0,0,0,10,10,0,10,10,0,201,129,72,0,0,,,,87,0,87
30/01/2025 20:00,0,0,0,15,4,11,33,10,23,0,0,0,0,0,0,10,10,0,6,6,0,141,90,51,0,0,,,,61,0,61
30/01/2025 21:00,0,0,0,2,0,2,10,4,6,0,0,0,0,0,0,10,10,0,4,4,0,75,53,22,0,0,,,,58,0,58
30/01/2025 22:00,0,0,0,4,0,4,8,0,8,0,0,0,0,0,0,9,9,0,3,3,0,57,39,18,0,0,,,,45,0,45
30/01/2025 23:00,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,1,1,0,3,3,0,43,24,19,0,0,,,,34,0,34
31/01/2025 00:00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,15,13,2,0,0,,,,27,0,27
31/01/2025 01:00,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,0,0,,,,3,0,3
31/01/2025 02:00,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,5,0,5
31/01/2025 03:00,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,,,,4,0,4
31/01/2025 04:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,,,,10,1,9
31/01/2025 05:00,0,0,0,4,3,1,5,2,3,0,0,0,0,0,0,3,3,0,5,5,0,25,4,21,0,0,,,,5,0,5
31/01/2025 06:00,0,0,0,11,7,4,16,11,5,0,0,0,0,0,0,6,6,0,6,6,0,94,17,77,0,0,,,,9,1,8
31/01/2025 07:00,0,0,0,44,31,13,51,39,12,0,0,0,0,0,0,16,16,0,15,15,0,191,48,143,0,0,,,,16,0,16
31/01/2025 08:00,0,0,0,42,29,13,72,53,19,0,0,0,0,0,0,41,41,0,78,78,0,359,50,309,0,0,,,,42,0,42
31/01/2025 09:00,0,0,0,29,22,7,43,35,8,0,0,0,0,0,0,17,17,0,11,11,0,187,40,147,0,0,,,,28,1,27
31/01/2025 10:00,0,0,0,40,10,30,56,15,41,0,0,0,0,0,0,14,14,0,9,9,0,68,16,52,0,0,,,,24,0,24
31/01/2025 11:00,0,0,0,50,24,26,60,31,29,0,0,0,0,0,0,14,14,0,8,8,0,72,26,46,0,0,,,,38,1,37
31/01/2025 12:00,0,0,0,67,33,34,79,34,45,0,0,0,0,0,0,18,18,0,9,9,0,95,42,53,0,0,,,,63,2,61
31/01/2025 13:00,0,0,0,47,28,19,73,41,32,0,0,0,0,0,0,36,36,0,16,16,0,133,62,71,0,0,,,,87,0,87
31/01/2025 14:00,0,0,0,42,21,21,64,31,33,0,0,0,0,0,0,20,20,0,16,16,0,123,64,59,0,0,,,,68,0,68
31/01/2025 15:00,0,0,0,69,29,40,99,43,56,0,0,0,0,0,0,23,23,0,19,19,0,152,87,65,0,0,,,,82,2,80
31/01/2025 16:00,0,0,0,65,31,34,111,42,69,0,0,0,0,0,0,28,28,0,24,24,0,206,133,73,0,0,,,,103,1,102
31/01/2025 17:00,0,0,0,69,25,44,96,35,61,0,0,0,0,0,0,34,34,0,24,24,0,246,175,71,0,0,,,,115,0,115
31/01/2025 18:00,0,0,0,40,10,30,74,20,54,0,0,0,0,0,0,16,16,0,10,10,0,186,125,61,0,0,,,,70,0,70
31/01/2025 19:00,0,0,0,20,7,13,34,12,22,0,0,0,0,0,0,18,18,0,14,14,0,146,78,68,0,0,,,,62,1,61
31/01/2025 20:00,0,0,0,7,4,3,21,10,11,0,0,0,0,0,0,9,9,0,9,9,0,118,66,52,0,0,,,,60,0,60
31/01/2025 21:00,0,0,0,5,1,4,8,3,5,0,0,0,0,0,0,7,7,0,3,3,0,68,39,29,0,0,,,,44,0,44
31/01/2025 22:00,0,0,0,4,3,1,19,8,11,0,0,0,0,0,0,3,3,0,6,6,0,52,38,14,0,0,,,,47,0,47
31/01/2025 23:00,0,0,0,3,2,1,14,4,10,0,0,0,0,0,0,1,1,0,4,4,0,41,33,8,0,0,,,,33,1,32
01/02/2025 00:00,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,28,20,8,0,0,,,,22,0,22
01/02/2025 01:00,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,22,15,7,0,0,,,,8,0,8
01/02/2025 02:00,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,0,0,,,,16,0,16
01/02/2025 03:00,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,9,7,2,0,0,,,,11,0,11
01/02/2025 04:00,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7,3,4,0,0,,,,3,0,3
01/02/2025 05:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,2,0,1,1,0,13,5,8,0,0,,,,5,0,5
01/02/2025 06:00,0,0,0,7,5,2,7,4,3,0,0,0,0,0,0,2,2,0,2,2,0,22,3,19,0,0,,,,4,0,4
01/02/2025 07:00,0,0,0,23,11,12,26,7,19,0,0,0,0,0,0,3,3,0,2,2,0,33,11,22,0,0,,,,11,0,11
01/02/2025 08:00,0,0,0,36,19,17,45,19,26,0,0,0,0,0,0,7,7,0,6,6,0,52,19,33,0,0,,,,17,0,17
01/02/2025 09:00,0,0,0,75,30,45,105,33,72,0,0,0,0,0,0,9,9,0,10,10,0,85,28,57,0,0,,,,17,0,17
01/02/2025 10:00,0,0,0,74,37,37,111,53,58,0,0,0,0,0,0,15,15,0,10,10,0,93,34,59,0,0,,,,34,0,34
01/02/2025 11:00,0,0,0,74,31,43,104,46,58,0,0,0,0,0,0,11,11,0,9,9,0,98,35,63,0,0,,,,42,0,42
01/02/2025 12:00,0,0,0,67,42,25,108,59,49,0,0,0,0,0,0,15,15,0,19,19,0,97,43,54,0,0,,,,55,0,55
01/02/2025 13:00,0,0,0,68,39,29,83,40,43,0,0,0,0,0,0,8,8,0,21,21,0,88,39,49,0,0,,,,51,0,51
01/02/2025 14:00,0,0,0,43,17,26,53,23,30,0,0,0,0,0,0,8,8,0,11,11,0,86,29,57,0,0,,,,53,1,52
01/02/2025 15:00,0,0,0,39,21,18,71,31,40,0,0,0,0,0,0,12,12,0,13,13,0,80,30,50,0,0,,,,56,0,56
01/02/2025 16:00,0,0,0,19,8,11,48,26,22,0,0,0,0,0,0,7,7,0,8,8,0,109,46,63,0,0,,,,69,1,68
01/02/2025 17:00,0,0,0,10,8,2,31,20,11,0,0,0,0,0,0,9,9,0,8,8,0,84,35,49,0,0,,,,75,1,74
01/02/2025 18:00,0,0,0,12,5,7,20,8,12,0,0,0,0,0,0,6,6,0,6,6,0,74,43,31,0,0,,,,51,1,50
01/02/2025 19:00,0,0,0,3,1,2,16,8,8,0,0,0,0,0,0,10,10,0,6,6,0,87,48,39,0,0,,,,50,0,50
01/02/2025 20:00,0,0,0,8,5,3,17,4,13,0,0,0,0,0,0,5,5,0,5,5,0,71,34,37,0,0,,,,48,0,48
01/02/2025 21:00,0,0,0,6,4,2,8,1,7,0,0,0,0,0,0,1,1,0,4,4,0,52,25,27,0,0,,,,35,0,35
01/02/2025 22:00,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,45,27,18,0,0,,,,34,0,34
01/02/2025 23:00,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,2,2,0,1,1,0,39,21,18,0,0,,,,28,1,27
02/02/2025 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37,23,14,0,0,,,,25,2,23
02/02/2025 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,23,15,8,0,0,,,,6,0,6
02/02/2025 02:00,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,,,,15,0,15
02/02/2025 03:00,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,,,,14,0,14
02/02/2025 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,,,,7,1,6
02/02/2025 05:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,0,,,,7,0,7
02/02/2025 06:00,0,0,0,2,1,1,4,0,4,0,0,0,0,0,0,2,2,0,1,1,0,16,4,12,0,0,,,,4,0,4
02/02/2025 07:00,0,0,0,9,3,6,10,3,7,0,0,0,0,0,0,2,2,0,2,2,0,20,5,15,0,0,,,,11,0,11
02/02/2025 08:00,0,0,0,38,18,20,48,21,27,0,0,0,0,0,0,3,3,0,6,6,0,30,12,18,0,0,,,,14,0,14
02/02/2025 09:00,0,0,0,47,24,23,48,23,25,0,0,0,0,0,0,9,9,0,11,11,0,41,14,27,0,0,,,,15,0,15
02/02/2025 10:00,0,0,0,53,22,31,61,25,36,0,0,0,0,0,0,10,10,0,9,9,0,39,11,28,0,0,,,,18,0,18
02/02/2025 11:00,0,0,0,58,28,30,97,46,51,0,0,0,0,0,0,6,6,0,10,10,0,74,26,48,0,0,,,,27,1,26
02/02/2025 12:00,0,0,0,56,30,26,81,38,43,0,0,0,0,0,0,8,8,0,4,4,0,75,34,41,0,0,,,,29,0,29
02/02/2025 13:00,0,0,0,61,36,25,79,38,41,0,0,0,0,0,0,6,6,0,11,11,0,97,32,65,0,0,,,,32,0,32
02/02/2025 14:00,0,0,0,44,21,23,56,34,22,0,0,0,0,0,0,16,16,0,5,5,0,58,26,32,0,0,,,,54,1,53
02/02/2025 15:00,0,0,0,52,22,30,75,37,38,0,0,0,0,0,0,6,6,0,11,11,0,61,16,45,0,0,,,,43,0,43
02/02/2025 16:00,0,0,0,34,18,16,60,30,30,0,0,0,0,0,0,12,12,0,13,13,0,69,30,39,0,0,,,,45,1,44
02/02/2025 17:00,0,0,0,25,17,8,47,25,22,0,0,0,0,0,0,6,6,0,4,4,0,74,41,33,0,0,,,,61,0,61
02/02/2025 18:00,0,0,0,19,9,10,31,16,15,0,0,0,0,0,0,5,5,0,7,7,0,71,33,38,0,0,,,,40,0,40
02/02/2025 19:00,0,0,0,10,5,5,22,9,13,0,0,0,0,0,0,5,5,0,7,7,0,81,39,42,0,0,,,,25,0,25
02/02/2025 20:00,0,0,0,9,3,6,15,6,9,0,0,0,0,0,0,6,6,0,4,4,0,62,27,35,0,0,,,,47,0,47
02/02/2025 21:00,0,0,0,3,2,1,12,4,8,0,0,0,0,0,0,2,2,0,2,2,0,44,25,19,0,0,,,,35,0,35
02/02/2025 22:00,0,0,0,1,0,1,8,4,4,0,0,0,0,0,0,2,2,0,2,2,0,50,27,23,0,0,,,,28,0,28
02/02/2025 23:00,0,0,0,3,2,1,6,2,4,0,0,0,0,0,0,2,2,0,0,0,0,21,15,6,0,0,,,,15,0,15
03/02/2025 00:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,9,7,2,0,0,,,,17,0,17
03/02/2025 01:00,0,0,0,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,9,7,2,0,0,,,,6,1,5
03/02/2025 02:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,,,,13,1,12
03/02/2025 03:00,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,,,11,1,10
03/02/2025 04:00,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,1,0,0,,,,3,0,3
03/02/2025 05:00,0,0,0,4,1,3,5,2,3,0,0,0,0,0,0,3,3,0,1,1,0,7,2,5,0,0,,,,4,0,4
03/02/2025 06:00,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,2,2,0,0,0,0,31,5,26,0,0,,,,2,0,2
03/02/2025 07:00,0,0,0,13,5,8,22,6,16,0,0,0,0,0,0,3,3,0,0,0,0,30,11,19,0,0,,,,13,0,13
03/02/2025 08:00,0,0,0,34,17,17,46,23,23,0,0,0,0,0,0,2,2,0,3,3,0,48,13,35,0,0,,,,11,0,11
03/02/2025 09:00,0,0,0,71,34,37,85,29,56,0,0,0,0,0,0,6,6,0,0,0,0,45,16,29,0,0,,,,20,0,20
03/02/2025 10:00,0,0,0,66,32,34,92,41,51,0,0,0,0,0,0,7,7,0,9,9,0,45,14,31,0,0,,,,25,0,25
03/02/2025 11:00,0,0,0,92,41,51,144,62,82,0,0,0,0,0,0,7,7,0,18,18,0,66,29,37,0,0,,,,28,0,28
03/02/2025 12:00,0,0,0,105,50,55,130,64,66,0,0,0,0,0,0,10,10,0,13,13,0,71,34,37,0,0,,,,33,0,33
03/02/2025 13:00,0,0,0,87,48,39,127,72,55,0,0,0,0,0,0,13,13,0,12,12,0,75,27,48,0,0,,,,39,0,39
03/02/2025 14:00,0,0,0,60,25,35,95,46,49,0,0,0,0,0,0,19,19,0,12,12,0,76,29,47,0,0,,,,36,1,35
03/02/2025 15:00,0,0,0,60,31,29,71,31,40,0,0,0,0,0,0,8,8,0,12,12,0,79,48,31,0,0,,,,35,0,35
03/02/2025 16:00,0,0,0,30,15,15,69,36,33,0,0,0,0,0,0,11,11,0,8,8,0,66,30,36,0,0,,,,51,1,50
03/02/2025 17:00,0,0,0,26,18,8,43,21,22,0,0,0,0,0,0,7,7,0,1,1,0,89,52,37,0,0,,,,55,0,55
03/02/2025 18:00,0,0,0,15,7,8,27,10,17,0,0,0,0,0,0,8,8,0,7,7,0,95,54,41,0,0,,,,49,2,47
03/02/2025 19:00,0,0,0,9,5,4,19,9,10,0,0,0,0,0,0,6,6,0,5,5,0,73,42,31,0,0,,,,68,0,68
03/02/2025 20:00,0,0,0,7,3,4,31,11,20,0,0,0,0,0,0,5,5,0,6,6,0,55,28,27,0,0,,,,50,1,49
03/02/2025 21:00,0,0,0,6,0,6,10,3,7,0,0,0,0,0,0,6,6,0,3,3,0,42,23,19,0,0,,,,30,0,30
03/02/2025 22:00,0,0,0,4,3,1,7,1,6,0,0,0,0,0,0,2,2,0,2,2,0,41,26,15,0,0,,,,27,0,27
03/02/2025 23:00,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0,14,9,5,0,0,,,,24,0,24
04/02/2025 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,7,3,0,0,,,,7,1,6
04/02/2025 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,,,,2,0,2
04/02/2025 02:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,,,,2,0,2
04/02/2025 03:00,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,,,,0,0,0
04/02/2025 04:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,,,,5,0,5
04/02/2025 05:00,0,0,0,3,1,2,4,1,3,0,0,0,0,0,0,4,4,0,2,2,0,32,5,27,0,0,,,,2,0,2
04/02/2025 06:00,0,0,0,10,9,1,20,19,1,0,0,0,0,0,0,6,6,0,6,6,0,87,18,69,0,0,,,,8,0,8
04/02/2025 07:00,0,0,0,33,26,7,49,35,14,0,0,0,0,0,0,12,12,0,18,18,0,238,39,199,0,0,,,,15,1,14
04/02/2025 08:00,0,0,0,32,23,9,69,57,12,0,0,0,0,0,0,34,34,0,24,24,0,523,78,445,0,0,,,,40,1,39
04/02/2025 09:00,0,0,0,14,11,3,30,24,6,0,0,0,0,0,0,15,15,0,6,6,0,211,31,180,0,0,,,,37,2,35
04/02/2025 10:00,0,0,0,25,14,11,22,12,10,0,0,0,0,0,0,6,6,0,10,10,0,74,14,60,0,0,,,,14,1,13
04/02/2025 11:00,0,0,0,16,7,9,25,14,11,0,0,0,0,0,0,8,8,0,4,4,0,76,22,54,0,0,,,,22,0,22
04/02/2025 12:00,0,0,0,19,14,5,40,21,19,0,0,0,0,0,0,9,9,0,9,9,0,67,27,40,0,0,,,,40,1,39
04/02/2025 13:00,0,0,0,31,9,22,35,11,24,0,0,0,0,0,0,14,14,0,15,15,0,84,43,41,0,0,,,,47,1,46
04/02/2025 14:00,0,0,0,25,13,12,35,13,22,0,0,0,0,0,0,14,14,0,11,11,0,83,42,41,0,0,,,,41,0,41
04/02/2025 15:00,0,0,0,26,10,16,37,12,25,0,0,0,0,0,0,20,20,0,11,11,0,89,56,33,0,0,,,,41,0,41
04/02/2025 16:00,0,0,0,32,8,24,57,19,38,0,0,0,0,0,0,34,34,0,21,21,0,215,138,77,0,0,,,,104,0,104
04/02/2025 17:00,0,0,0,61,14,47,118,21,97,0,0,0,0,0,0,29,29,0,20,20,0,354,279,75,0,0,,,,212,2,210
04/02/2025 18:00,0,0,0,36,10,26,84,20,64,0,0,0,0,0,0,26,26,0,13,13,0,302,210,92,0,0,,,,124,1,123
04/02/2025 19:00,0,0,0,22,7,15,45,15,30,0,0,0,0,0,0,18,18,0,12,12,0,169,117,52,0,0,,,,102,0,102
04/02/2025 20:00,0,0,0,21,9,12,28,9,19,0,0,0,0,0,0,11,11,0,9,9,0,110,70,40,0,0,,,,63,0,63
04/02/2025 21:00,0,0,0,10,5,5,14,4,10,0,0,0,0,0,0,8,8,0,4,4,0,63,41,22,0,0,,,,40,0,40
04/02/2025 22:00,0,0,0,6,3,3,6,1,5,0,0,0,0,0,0,5,5,0,2,2,0,40,26,14,0,0,,,,40,0,40
04/02/2025 23:00,0,0,0,1,0,1,7,1,6,0,0,0,0,0,0,1,1,0,0,0,0,30,20,10,0,0,,,,24,0,24
05/02/2025 00:00,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,1,1,0,1,1,0,10,6,4,0,0,,,,7,0,7
05/02/2025 01:00,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,,,,3,0,3
05/02/2025 02:00,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,,,,3,0,3
05/02/2025 03:00,0,0,0,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,,,,2,0,2
05/02/2025 04:00,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2,2,0,8,1,7,0,0,,,,5,0,5
05/02/2025 05:00,0,0,0,3,1,2,4,0,4,0,0,0,0,0,0,4,4,0,2,2,0,32,4,28,0,0,,,,3,0,3
05/02/2025 06:00,0,0,0,21,13,8,27,22,5,0,0,0,0,0,0,9,9,0,7,7,0,111,23,88,0,0,,,,11,0,11
05/02/2025 07:00,0,0,0,58,52,6,87,70,17,0,0,0,0,0,0,14,14,0,27,27,0,312,59,253,0,0,,,,21,0,21
05/02/2025 08:00,0,0,0,101,79,22,157,137,20,0,0,0,0,0,0,53,53,0,97,97,0,689,78,611,0,0,,,,48,1,47
05/02/2025 09:00,0,0,0,44,27,17,66,42,24,0,0,0,0,0,0,16,16,0,20,20,0,270,52,218,0,0,,,,47,0,47
05/02/2025 10:00,0,0,0,49,23,26,44,21,23,0,0,0,0,0,0,12,12,0,16,16,0,115,28,87,0,0,,,,23,0,23
05/02/2025 11:00,0,0,0,56,26,30,57,30,27,0,0,0,0,0,0,6,6,0,12,12,0,86,25,61,0,0,,,,35,0,35
05/02/2025 12:00,0,0,0,50,23,27,64,31,33,0,0,0,0,0,0,17,17,0,10,10,0,96,35,61,0,0,,,,62,0,62
05/02/2025 13:00,0,0,0,43,18,25,71,31,40,0,0,0,0,0,0,25,25,0,23,23,0,115,52,63,0,0,,,,63,0,63
05/02/2025 14:00,0,0,0,42,24,18,68,30,38,0,0,0,0,0,0,17,17,0,19,19,0,100,51,49,0,0,,,,50,0,50
05/02/2025 15:00,0,0,0,48,21,27,76,34,42,0,0,0,0,0,0,53,53,0,25,25,0,136,90,46,0,0,,,,58,1,57
05/02/2025 16:00,0,0,0,49,16,33,88,27,61,0,0,0,0,0,0,27,27,0,24,24,0,246,175,71,0,0,,,,127,0,127
05/02/2025 17:00,0,0,0,90,20,70,167,28,139,0,0,0,0,0,0,29,29,0,38,38,0,419,324,95,0,0,,,,173,0,173
05/02/2025 18:00,0,0,0,69,16,53,119,25,94,0,0,0,0,0,0,36,36,0,16,16,0,366,260,106,0,0,,,,169,2,167
05/02/2025 19:00,0,0,0,49,9,40,77,20,57,0,0,0,0,0,0,9,9,0,10,10,0,190,126,64,0,0,,,,102,0,102
05/02/2025 20:00,0,0,0,22,9,13,32,12,20,0,0,0,0,0,0,5,5,0,9,9,0,106,74,32,0,0,,,,67,1,66
05/02/2025 21:00,0,0,0,17,6,11,11,1,10,0,0,0,0,0,0,2,2,0,0,0,0,72,49,23,0,0,,,,53,0,53
05/02/2025 22:00,0,0,0,9,5,4,17,4,13,0,0,0,0,0,0,1,1,0,4,4,0,64,46,18,0,0,,,,39,0,39
05/02/2025 23:00,0,0,0,4,1,3,3,1,2,0,0,0,0,0,0,2,2,0,1,1,0,33,27,6,0,0,,,,18,0,18
06/02/2025 00:00,0,0,0,4,1,3,5,2,3,0,0,0,0,0,0,0,0,0,1,1,0,7,6,1,0,0,,,,12,0,12
06/02/2025 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,,,,2,0,2
06/02/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,8,0,8
06/02/2025 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,,,,1,0,1
06/02/2025 04:00,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,3,0,7,2,5,0,0,,,,2,0,2
06/02/2025 05:00,0,0,0,6,4,2,9,5,4,0,0,0,0,0,0,6,6,0,3,3,0,30,5,25,0,0,,,,2,0,2
06/02/2025 06:00,0,0,0,23,18,5,31,24,7,0,0,0,0,0,0,7,7,0,6,6,0,102,24,78,0,0,,,,13,0,13
06/02/2025 07:00,0,0,0,68,53,15,90,70,20,0,0,0,0,0,0,20,20,0,23,23,0,302,60,242,0,0,,,,21,0,21
06/02/2025 08:00,0,0,0,94,73,21,154,123,31,0,0,0,0,0,0,43,43,0,88,88,0,622,77,545,0,0,,,,45,0,45
06/02/2025 09:00,0,0,0,44,29,15,63,42,21,0,0,0,0,0,0,14,14,0,19,19,0,258,34,224,0,0,,,,35,2,33
06/02/2025 10:00,0,0,0,47,23,24,68,28,40,0,0,0,0,0,0,10,10,0,4,4,0,84,26,58,0,0,,,,28,0,28
06/02/2025 11:00,0,0,0,64,30,34,75,34,41,0,0,0,0,0,0,12,12,0,10,10,0,73,27,46,0,0,,,,28,0,28
06/02/2025 12:00,0,0,0,59,33,26,94,57,37,0,0,0,0,0,0,12,12,0,10,10,0,91,40,51,0,0,,,,54,0,54
06/02/2025 13:00,0,0,0,47,24,23,57,27,30,0,0,0,0,0,0,15,15,0,14,14,0,108,47,61,0,0,,,,66,0,66
06/02/2025 14:00,0,0,0,36,17,19,68,35,33,0,0,0,0,0,0,13,13,0,13,13,0,107,62,45,0,0,,,,71,0,71
06/02/2025 15:00,0,0,0,53,19,34,75,28,47,0,0,0,0,0,0,33,33,0,14,14,0,140,91,49,0,0,,,,79,0,79
